RotationX,RotationY,RotationZ,PositionX,PositionY,PositionZ,Button Pressed,Frame,TimeFromStart,TimeInTrial,Block,Trial,Scene,Condition,IsTrial,IsWait
0.07296281,0.3630682,0.419861,0.1205544,0.9716086,0.1529248,0,2713,0.54,0,-1,-20,Begin 1,0,0,1
0.07296281,0.3630682,0.419861,0.1205544,0.9716086,0.1529248,0,2713,0.56,0,-1,-20,Begin 1,0,0,1
0.07296281,0.3630682,0.419861,0.1205544,0.9716086,0.1529248,0,2713,0.58,0,-1,-20,Begin 1,0,0,1
0.07296281,0.3630682,0.419861,0.1205544,0.9716086,0.1529248,0,2713,0.6,0,-1,-20,Begin 1,0,0,1
0.07296281,0.3630682,0.419861,0.1205544,0.9716086,0.1529248,0,2713,0.6199999,0,-1,-20,Begin 1,0,0,1
0.05879861,0.3330079,0.4216762,0.1191749,0.9716014,0.1522622,0,2714,0.6399999,0,-1,-20,Begin 1,0,0,1
0.05879861,0.3330079,0.4216762,0.1191749,0.9716014,0.1522622,0,2714,0.6599999,0,-1,-20,Begin 1,0,0,1
0.05879861,0.3330079,0.4216762,0.1191749,0.9716014,0.1522622,0,2714,0.6799999,0,-1,-20,Begin 1,0,0,1
0.05879861,0.3330079,0.4216762,0.1191749,0.9716014,0.1522622,0,2714,0.6999999,0,-1,-20,Begin 1,0,0,1
0.05879861,0.3330079,0.4216762,0.1191749,0.9716014,0.1522622,0,2714,0.7199998,0,-1,-20,Begin 1,0,0,1
0.04820266,0.3087099,0.4226812,0.1181209,0.971581,0.1516685,0,2715,0.7399998,0,-1,-20,Begin 1,0,0,1
0.04820266,0.3087099,0.4226812,0.1181209,0.971581,0.1516685,0,2715,0.7599998,0,-1,-20,Begin 1,0,0,1
0.04820266,0.3087099,0.4226812,0.1181209,0.971581,0.1516685,0,2715,0.7799998,0,-1,-20,Begin 1,0,0,1
0.04820266,0.3087099,0.4226812,0.1181209,0.971581,0.1516685,0,2715,0.7999998,0,-1,-20,Begin 1,0,0,1
0.01995371,0.2501279,0.4597935,0.1160671,0.9702604,0.1500606,0,2716,0.8199998,0,-1,-20,Begin 1,0,0,1
0.01995371,0.2501279,0.4597935,0.1160671,0.9702604,0.1500606,0,2716,0.8399997,0,-1,-20,Begin 1,0,0,1
0.01995371,0.2501279,0.4597935,0.1160671,0.9702604,0.1500606,0,2716,0.8599997,0,-1,-20,Begin 1,0,0,1
0.01995371,0.2501279,0.4597935,0.1160671,0.9702604,0.1500606,0,2716,0.8799997,0,-1,-20,Begin 1,0,0,1
-0.07568065,0.1638653,0.4855956,0.1127345,0.9700769,0.1467752,0,2717,0.8999997,0,-1,-20,Begin 1,0,0,1
-0.07568065,0.1638653,0.4855956,0.1127345,0.9700769,0.1467752,0,2717,0.9199997,0,-1,-20,Begin 1,0,0,1
-0.07568065,0.1638653,0.4855956,0.1127345,0.9700769,0.1467752,0,2717,0.9399996,0,-1,-20,Begin 1,0,0,1
-0.07568065,0.1638653,0.4855956,0.1127345,0.9700769,0.1467752,0,2717,0.9599996,0,-1,-20,Begin 1,0,0,1
-0.07568065,0.1638653,0.4855956,0.1127345,0.9700769,0.1467752,0,2717,0.9799996,0,-1,-20,Begin 1,0,0,1
-0.07126928,0.1871593,0.4689844,0.1131712,0.9709675,0.147484,0,2718,0.9999996,0,-1,-20,Begin 1,0,0,1
-0.07126928,0.1871593,0.4689844,0.1131712,0.9709675,0.147484,0,2718,1.02,0,-1,-20,Begin 1,0,0,1
-0.07126928,0.1871593,0.4689844,0.1131712,0.9709675,0.147484,0,2718,1.04,0,-1,-20,Begin 1,0,0,1
-0.07126928,0.1871593,0.4689844,0.1131712,0.9709675,0.147484,0,2718,1.06,0,-1,-20,Begin 1,0,0,1
-0.07126928,0.1871593,0.4689844,0.1131712,0.9709675,0.147484,0,2718,1.08,0,-1,-20,Begin 1,0,0,1
-0.08232339,0.2920753,0.5235953,-0.06467286,0.9729584,0.05923232,0,2719,1.1,0,-1,-20,Begin 1,0,0,1
-0.08232339,0.2920753,0.5235953,-0.06467286,0.9729584,0.05923232,0,2719,1.12,0,-1,-20,Begin 1,0,0,1
-0.08232339,0.2920753,0.5235953,-0.06467286,0.9729584,0.05923232,0,2719,1.14,0,-1,-20,Begin 1,0,0,1
-0.08232339,0.2920753,0.5235953,-0.06467286,0.9729584,0.05923232,0,2719,1.159999,0,-1,-20,Begin 1,0,0,1
-0.08232339,0.2920753,0.5235953,-0.06467286,0.9729584,0.05923232,0,2719,1.179999,0,-1,-20,Begin 1,0,0,1
0.02943374,0.2368377,0.500603,-0.07299018,0.9714836,0.04481816,0,2720,1.199999,0,-1,-20,Begin 1,0,0,1
0.02943374,0.2368377,0.500603,-0.07299018,0.9714836,0.04481816,0,2720,1.219999,0,-1,-20,Begin 1,0,0,1
0.02943374,0.2368377,0.500603,-0.07299018,0.9714836,0.04481816,0,2720,1.239999,0,-1,-20,Begin 1,0,0,1
0.02943374,0.2368377,0.500603,-0.07299018,0.9714836,0.04481816,0,2720,1.259999,0,-1,-20,Begin 1,0,0,1
0.02943374,0.2368377,0.500603,-0.07299018,0.9714836,0.04481816,0,2720,1.279999,0,-1,-20,Begin 1,0,0,1
0.0413946,0.2351781,0.4678498,-0.1034366,0.9547936,0.02869569,0,2721,1.299999,0,-1,-20,Begin 1,0,0,1
0.0413946,0.2351781,0.4678498,-0.1034366,0.9547936,0.02869569,0,2721,1.319999,0,-1,-20,Begin 1,0,0,1
0.0413946,0.2351781,0.4678498,-0.1034366,0.9547936,0.02869569,0,2721,1.339999,0,-1,-20,Begin 1,0,0,1
0.0413946,0.2351781,0.4678498,-0.1034366,0.9547936,0.02869569,0,2721,1.359999,0,-1,-20,Begin 1,0,0,1
0.0413946,0.2351781,0.4678498,-0.1034366,0.9547936,0.02869569,0,2721,1.379999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.399999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.419999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.439999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.459999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.479999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.499999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.519999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.539999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.559999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.579999,0,-1,-20,Begin 1,0,0,1
0.09061646,0.2993326,0.5070754,-0.1150865,0.9544141,0.04907053,0,2722,1.599999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.619999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.639999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.659999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.679999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.699999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.719999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.739999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.759999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.779999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.799999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.819999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.839999,0,-1,-20,Begin 1,0,0,1
0.05419725,0.1904588,0.2611432,-0.1757865,0.9250863,0.05354704,1,2723,1.859999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,1.879999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,1.899999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,1.919999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,1.939999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,1.959999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,1.979999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,1.999999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,2.019999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,2.039999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,2.059999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,2.079999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,2.099999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,2.119999,0,-1,-20,Begin 1,0,0,1
0.07006668,0.2028133,0.3264699,-0.1776517,0.8637416,0.2133431,0,2724,2.139999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.159999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.179999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.199999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.219999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.239999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.259999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.279999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.299999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.319999,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.339998,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.359998,0,-1,-20,Begin 1,0,0,1
0.1489622,0.2603711,0.3254335,-0.1539805,0.8361964,0.2387734,0,2725,2.379998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.399998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.419998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.439998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.459998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.479998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.499998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.519998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.539998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.559998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.579998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.599998,0,-1,-20,Begin 1,0,0,1
0.1367829,0.235831,0.216606,-0.1285607,0.8199655,0.2456357,0,2726,2.619998,0,-1,-20,Begin 1,0,0,1
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.639998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.659998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.679998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.699998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.719998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.739998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.759998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.779998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.799998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.819998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.839998,0,-1,-20,Begin 1,0,0,0
0.1378734,0.1775619,0.2515948,-0.1485287,0.8211706,10.25372,0,2727,2.859998,0,-1,-20,Begin 1,0,0,0
0.1825162,0.2448636,0.1671107,-0.1261918,0.8130091,10.2468,0,2729,2.879998,0,0,-20,22,0,0,0
0.2838069,0.2729041,0.1465236,-0.1213879,0.8089311,10.24821,0,2730,2.899998,0,0,-20,22,0,0,0
0.2838069,0.2729041,0.1465236,-0.1213879,0.8089311,10.24821,0,2730,2.919998,0,0,-20,22,0,0,0
0.2838069,0.2729041,0.1465236,-0.1213879,0.8089311,10.24821,0,2730,2.939998,0,0,-20,22,0,0,0
0.2838069,0.2729041,0.1465236,-0.1213879,0.8089311,10.24821,0,2730,2.959998,0,0,-20,22,0,0,0
0.2838069,0.2729041,0.1465236,-0.1213879,0.8089311,10.24821,0,2730,2.979998,0,0,-20,22,0,0,0
0.2838069,0.2729041,0.1465236,-0.1213879,0.8089311,10.24821,0,2730,2.999998,0,0,-20,22,0,0,0
0.2838069,0.2729041,0.1465236,-0.1213879,0.8089311,10.24821,0,2730,3.019998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.039998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.059998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.079998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.099998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.119998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.139998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.159998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.179998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.199998,0,0,-20,22,0,0,0
0.2281011,0.2607893,0.1531408,-0.1229321,0.8104177,10.24573,0,2731,3.219998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.239998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.259998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.279998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.299998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.319998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.339998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.359998,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.379997,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.399997,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.419997,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.439997,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.459997,0,0,-20,22,0,0,0
0.2203587,0.2372252,0.1452406,-0.1225603,0.8085267,10.24986,0,2732,3.479997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.499997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.519997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.539997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.559997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.579997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.599997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.619997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.639997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.659997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.679997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.699997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.719997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.739997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.759997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.779997,0,0,-20,22,0,0,0
0.2028642,0.2408091,0.1537337,-0.1248632,0.8116009,10.24821,0,2733,3.799997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.819997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.839997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.859997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.879997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.899997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.919997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.939997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.959997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.979997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,3.999997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,4.019997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,4.039997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,4.059997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,4.079997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,4.099997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,4.119997,0,0,-20,22,0,0,0
0.200004,0.2346173,0.1509849,-0.124629,0.8112128,10.24859,0,2734,4.139997,0,0,-20,22,0,0,0
0.1863032,0.2154329,0.1495497,-0.128093,0.8127629,10.24957,0,2735,4.159997,0,0,-20,22,0,0,0
0.1863032,0.2154329,0.1495497,-0.128093,0.8127629,10.24957,0,2735,4.179997,0,0,-20,22,0,0,0
0.1863032,0.2154329,0.1495497,-0.128093,0.8127629,10.24957,0,2735,4.199997,0,0,-20,22,0,0,0
0.1863032,0.2154329,0.1495497,-0.128093,0.8127629,10.24957,0,2735,4.219997,0,0,-20,22,0,0,0
0.1863032,0.2154329,0.1495497,-0.128093,0.8127629,10.24957,0,2735,4.239997,0,0,-20,22,0,0,0
0.1863032,0.2154329,0.1495497,-0.128093,0.8127629,10.24957,0,2735,4.259997,0,0,-20,22,0,0,0
