RotationX,RotationY,RotationZ,PositionX,PositionY,PositionZ,Frame,TimeFromStart,TimeInTrial,Block,Trial,Scene,Condition,IsTrial,IsWait
0.004500391,0.00137788,-0.06420147,-0.009439209,0.8064294,0.0002015766,6198,5.939995,0,-1,-20,Begin 1,0,0,1
0.004565743,0.001368955,-0.06437307,-0.009467353,0.8064387,0.0001899941,6199,5.959995,0,-1,-20,Begin 1,0,0,1
0.004597512,0.001391293,-0.06439417,-0.009474471,0.8064421,0.0001858327,6200,5.979995,0,-1,-20,Begin 1,0,0,1
0.004568364,0.001384565,-0.0642992,-0.0094612,0.8064418,0.0001884038,6202,5.999995,0,-1,-20,Begin 1,0,0,1
0.004522017,0.001380289,-0.06412875,-0.009441425,0.8064363,0.0001967573,6203,6.019995,0,-1,-20,Begin 1,0,0,1
0.004443988,0.001396332,-0.06394677,-0.009411243,0.8064277,0.0002080603,6204,6.039995,0,-1,-20,Begin 1,0,0,1
0.004392661,0.00137524,-0.06381824,-0.009383144,0.8064208,0.0002170751,6206,6.059995,0,-1,-20,Begin 1,0,0,1
0.004397275,0.001346353,-0.06385306,-0.009385651,0.8064202,0.0002174746,6207,6.079995,0,-1,-20,Begin 1,0,0,1
0.004415697,0.001366492,-0.06394204,-0.009402428,0.8064227,0.0002132618,6209,6.099995,0,-1,-20,Begin 1,0,0,1
0.00445108,0.001368134,-0.06414662,-0.00943053,0.8064221,0.0002096856,6211,6.119995,0,-1,-20,Begin 1,0,0,1
0.004460038,0.001359449,-0.06422208,-0.009446921,0.8064247,0.0002063924,6212,6.139995,0,-1,-20,Begin 1,0,0,1
0.004478304,0.00137779,-0.06422745,-0.009458773,0.8064257,0.0002048712,6213,6.159995,0,-1,-20,Begin 1,0,0,1
0.004468951,0.001392296,-0.06412216,-0.009439068,0.8064269,0.0002054318,6215,6.179995,0,-1,-20,Begin 1,0,0,1
0.004452777,0.001399285,-0.06405967,-0.009427224,0.8064241,0.0002088375,6216,6.199995,0,-1,-20,Begin 1,0,0,1
0.004407183,0.001400318,-0.0639623,-0.009411296,0.8064212,0.0002137215,6217,6.219995,0,-1,-20,Begin 1,0,0,1
0.004427616,0.00143779,-0.06391031,-0.009407083,0.8064238,0.0002113016,6218,6.239995,0,-1,-20,Begin 1,0,0,1
0.004435617,0.001393712,-0.06395522,-0.009416506,0.8064255,0.0002099772,6219,6.259995,0,-1,-20,Begin 1,0,0,1
0.004478464,0.001391536,-0.06405081,-0.009428065,0.8064285,0.0002050583,6220,6.279995,0,-1,-20,Begin 1,0,0,1
0.00446725,0.001431257,-0.06411055,-0.009438526,0.8064294,0.0002027922,6221,6.299995,0,-1,-20,Begin 1,0,0,1
0.004515524,0.001383405,-0.06412774,-0.009443533,0.8064283,0.0002034494,6222,6.319995,0,-1,-20,Begin 1,0,0,1
0.004476459,0.00141573,-0.06410627,-0.009437209,0.8064256,0.0002060903,6223,6.339995,0,-1,-20,Begin 1,0,0,1
0.004467138,0.001416212,-0.06409358,-0.009433509,0.8064274,0.0002049997,6224,6.359995,0,-1,-20,Begin 1,0,0,1
0.004467138,0.001416212,-0.06409358,-0.009433509,0.8064274,0.0002049997,6224,6.379995,0,-1,-20,Begin 1,0,0,1
0.004470572,0.001434505,-0.06408744,-0.009437548,0.8064267,0.0002052768,6225,6.399995,0,-1,-20,Begin 1,0,0,1
0.004463685,0.001427521,-0.06414032,-0.009443745,0.8064234,0.0002074195,6226,6.419995,0,-1,-20,Begin 1,0,0,1
0.004470869,0.001427173,-0.06415211,-0.009444255,0.8064256,0.0002051995,6227,6.439995,0,-1,-20,Begin 1,0,0,1
0.0008313409,0.0004648581,-0.06468397,-0.01172649,0.8072541,-0.001605091,6228,6.459995,0,-1,-20,Begin 1,0,0,1
0.0008266392,0.0004440208,-0.06467169,-0.01171463,0.8072582,-0.001584404,6229,6.479995,0,-1,-20,Begin 1,0,0,1
0.0008311375,0.0004580889,-0.06467246,-0.01169571,0.8072646,-0.001548801,6230,6.499995,0,-1,-20,Begin 1,0,0,1
0.00083184,0.0004242352,-0.06464807,-0.01170471,0.807273,-0.001470295,6232,6.519995,0,-1,-20,Begin 1,0,0,1
0.0008481415,0.0004673088,-0.064654,-0.01171747,0.8072841,-0.001397642,6233,6.539995,0,-1,-20,Begin 1,0,0,1
0.000893968,0.0004616855,-0.06466711,-0.0117195,0.8072942,-0.001295454,6234,6.559995,0,-1,-20,Begin 1,0,0,1
0.0009364892,0.0004291827,-0.06465286,-0.01170371,0.8073071,-0.001139894,6236,6.579995,0,-1,-20,Begin 1,0,0,1
0.0009514954,0.000455584,-0.06462724,-0.01169004,0.8073224,-0.001014345,6237,6.599995,0,-1,-20,Begin 1,0,0,1
0.0009427613,0.0004323272,-0.0646453,-0.01167927,0.807337,-0.0008961231,6238,6.619995,0,-1,-20,Begin 1,0,0,1
0.001019392,0.0004347815,-0.06465399,-0.0116595,0.8073553,-0.0007040903,6240,6.639995,0,-1,-20,Begin 1,0,0,1
0.001018884,0.0004234975,-0.06463681,-0.01163962,0.8073774,-0.0005742014,6241,6.659995,0,-1,-20,Begin 1,0,0,1
0.001068207,0.0004319259,-0.06464695,-0.01162916,0.807395,-0.0004430354,6242,6.679995,0,-1,-20,Begin 1,0,0,1
0.001072757,0.0004719772,-0.06467786,-0.0116301,0.8074153,-0.0003223784,6243,6.699995,0,-1,-20,Begin 1,0,0,1
0.001076521,0.0004524337,-0.06466781,-0.01162983,0.8074425,-0.0001458071,6245,6.719995,0,-1,-20,Begin 1,0,0,1
0.001083472,0.0004437839,-0.0646441,-0.01162683,0.8074467,-4.827066E-05,6246,6.739995,0,-1,-20,Begin 1,0,0,1
0.00103916,0.0004434481,-0.06464262,-0.01164989,0.8074484,7.316687E-05,6247,6.759995,0,-1,-20,Begin 1,0,0,1
0.001042239,0.0004506514,-0.0646586,-0.01169535,0.8074743,0.0002127646,6248,6.779994,0,-1,-20,Begin 1,0,0,1
0.001096868,0.0004397373,-0.06477905,-0.01171773,0.8074785,0.0003931749,6249,6.799994,0,-1,-20,Begin 1,0,0,1
0.001050256,0.0004596857,-0.06478701,-0.01170295,0.8074969,0.0005600975,6251,6.819994,0,-1,-20,Begin 1,0,0,1
0.001099413,0.0004255294,-0.06484309,-0.01168875,0.807485,0.0006488359,6252,6.839994,0,-1,-20,Begin 1,0,0,1
0.001083713,0.000428212,-0.06467125,-0.01163415,0.8074598,0.0008207194,6253,6.859994,0,-1,-20,Begin 1,0,0,1
0.001083713,0.000428212,-0.06467125,-0.01163415,0.8074598,0.0008207194,6253,6.879994,0,-1,-20,Begin 1,0,0,1
0.001064863,0.0004224954,-0.06466462,-0.01161038,0.8074845,0.0009477231,6254,6.899994,0,-1,-20,Begin 1,0,0,1
0.001107655,0.0004501897,-0.06474266,-0.0115939,0.8074921,0.001002253,6255,6.919994,0,-1,-20,Begin 1,0,0,1
0.001087659,0.0004524772,-0.06473357,-0.01158093,0.807499,0.001024393,6256,6.939994,0,-1,-20,Begin 1,0,0,1
0.00106814,0.0004824308,-0.06467711,-0.01152793,0.8075317,0.001109541,6258,6.959994,0,-1,-20,Begin 1,0,0,1
0.001053701,0.000507583,-0.0645843,-0.01145938,0.8075357,0.00112842,6259,6.979994,0,-1,-20,Begin 1,0,0,1
0.001057663,0.0004561871,-0.06442731,-0.01140725,0.8075189,0.001188721,6260,6.999994,0,-1,-20,Begin 1,0,0,1
0.001001628,0.0004391875,-0.06425053,-0.01138261,0.8074961,0.001179092,6261,7.019994,0,-1,-20,Begin 1,0,0,1
0.001032358,0.0004567966,-0.06433991,-0.01141782,0.8074998,0.001261858,6262,7.039994,0,-1,-20,Begin 1,0,0,1
0.001110997,0.000426642,-0.06453215,-0.01152665,0.8074995,0.001254437,6263,7.059994,0,-1,-20,Begin 1,0,0,1
0.001180531,0.0004268683,-0.06468034,-0.01160554,0.8075026,0.001194353,6264,7.079994,0,-1,-20,Begin 1,0,0,1
0.00127667,0.0003802426,-0.06478614,-0.01162584,0.8075026,0.00118191,6265,7.099994,0,-1,-20,Begin 1,0,0,1
0.001271564,0.0003917147,-0.06481342,-0.01159923,0.8075002,0.001139706,6266,7.119994,0,-1,-20,Begin 1,0,0,1
0.001296248,0.0003868492,-0.06466628,-0.01154516,0.8074937,0.001174659,6267,7.139994,0,-1,-20,Begin 1,0,0,1
0.001201712,0.0003850519,-0.06443331,-0.01146511,0.8074802,0.001138678,6268,7.159994,0,-1,-20,Begin 1,0,0,1
0.001217523,0.0003466055,-0.06435695,-0.0114228,0.8074699,0.001140892,6269,7.179994,0,-1,-20,Begin 1,0,0,1
0.001214313,0.0003619082,-0.06430224,-0.01141195,0.8074564,0.001078185,6271,7.199994,0,-1,-20,Begin 1,0,0,1
0.001229378,0.0003698326,-0.06439605,-0.01142796,0.8074411,0.00100904,6272,7.219994,0,-1,-20,Begin 1,0,0,1
0.001288779,0.0003809237,-0.06453779,-0.01144225,0.8074356,0.0009742071,6273,7.239994,0,-1,-20,Begin 1,0,0,1
0.001342475,0.0004072651,-0.06466121,-0.01145828,0.8074211,0.0009283206,6274,7.259994,0,-1,-20,Begin 1,0,0,1
0.001359352,0.0003827544,-0.0646346,-0.01146871,0.8073992,0.0009123508,6275,7.279994,0,-1,-20,Begin 1,0,0,1
0.001388391,0.0003892147,-0.06458203,-0.01145485,0.807367,0.0008792488,6277,7.299994,0,-1,-20,Begin 1,0,0,1
0.001380574,0.0003870061,-0.06453253,-0.01144155,0.8073508,0.0008500711,6278,7.319994,0,-1,-20,Begin 1,0,0,1
0.001357934,0.0003963209,-0.0644483,-0.01140782,0.8073344,0.0007976769,6280,7.339994,0,-1,-20,Begin 1,0,0,1
0.001361694,0.0003798835,-0.06444591,-0.01142566,0.8073212,0.0007353429,6281,7.359994,0,-1,-20,Begin 1,0,0,1
0.001414108,0.0003792775,-0.0644887,-0.01143299,0.8073194,0.0007719232,6282,7.379994,0,-1,-20,Begin 1,0,0,1
0.001406672,0.0003783646,-0.06451548,-0.0114492,0.8073123,0.0007449561,6283,7.399994,0,-1,-20,Begin 1,0,0,1
0.001425918,0.0003951779,-0.06453303,-0.01145963,0.8073019,0.0007209482,6284,7.419994,0,-1,-20,Begin 1,0,0,1
0.001460824,0.0004254313,-0.06453192,-0.01146861,0.8072912,0.0007022353,6286,7.439994,0,-1,-20,Begin 1,0,0,1
0.001423482,0.0004142018,-0.06450123,-0.01146375,0.8072823,0.0006686681,6287,7.459994,0,-1,-20,Begin 1,0,0,1
0.001439946,0.0004246376,-0.06450672,-0.01146405,0.8072674,0.0006409974,6288,7.479994,0,-1,-20,Begin 1,0,0,1
0.001475505,0.0004169892,-0.06453244,-0.011469,0.8072524,0.0006032071,6289,7.499994,0,-1,-20,Begin 1,0,0,1
0.001455458,0.000415234,-0.06455103,-0.01146246,0.807241,0.0005520745,6290,7.519994,0,-1,-20,Begin 1,0,0,1
0.001453788,0.0004104718,-0.06455439,-0.01146957,0.8072263,0.000541898,6292,7.539994,0,-1,-20,Begin 1,0,0,1
0.001475847,0.0004166742,-0.06456487,-0.01145483,0.8072156,0.0004903264,6293,7.559994,0,-1,-20,Begin 1,0,0,1
0.001486319,0.0004126207,-0.06456211,-0.01144643,0.8072095,0.000460112,6295,7.579994,0,-1,-20,Begin 1,0,0,1
0.001480058,0.0004222627,-0.06454848,-0.01144006,0.8072042,0.0004121028,6296,7.599994,0,-1,-20,Begin 1,0,0,1
0.001484049,0.0004226466,-0.06453921,-0.01142742,0.8071991,0.0003442594,6297,7.619994,0,-1,-20,Begin 1,0,0,1
0.001537388,0.0004408153,-0.06451202,-0.01139075,0.8071919,0.0002906437,6299,7.639994,0,-1,-20,Begin 1,0,0,1
0.001543933,0.0004396744,-0.06455565,-0.01137974,0.8071226,0.0002752817,6300,7.659994,0,-1,-20,Begin 1,0,0,1
0.001425521,0.0004512931,-0.06455617,-0.01136178,0.8071217,0.0003227897,6301,7.679994,0,-1,-20,Begin 1,0,0,1
0.001499253,0.0004454888,-0.06441136,-0.01134431,0.8071653,0.0003226913,6302,7.699994,0,-1,-20,Begin 1,0,0,1
0.00133728,0.0003784723,-0.06432115,-0.01131612,0.8071095,0.0003839957,6304,7.719994,0,-1,-20,Begin 1,0,0,1
0.001476403,0.0004279735,-0.06438944,-0.0112795,0.8071368,0.0003818734,6305,7.739994,0,-1,-20,Begin 1,0,0,1
0.001472835,0.0003783049,-0.06431302,-0.01117966,0.8071906,0.0003264791,6307,7.759994,0,-1,-20,Begin 1,0,0,1
0.001464423,0.0004324414,-0.064265,-0.01109277,0.8072035,0.0002612127,6308,7.779994,0,-1,-20,Begin 1,0,0,1
0.00147491,0.0004061917,-0.06431176,-0.0110288,0.8072203,0.00021486,6309,7.799994,0,-1,-20,Begin 1,0,0,1
0.001487887,0.0003715076,-0.06419385,-0.01085828,0.8072418,0.0001820006,6311,7.819993,0,-1,-20,Begin 1,0,0,1
0.001432812,0.0003858151,-0.06393852,-0.01077267,0.8072071,0.0001875988,6312,7.839993,0,-1,-20,Begin 1,0,0,1
0.001371007,0.0003745888,-0.06386901,-0.01074119,0.8071917,0.0002497498,6313,7.859993,0,-1,-20,Begin 1,0,0,1
0.001388799,0.0004007904,-0.06393556,-0.01076632,0.8072151,0.0002808928,6314,7.879993,0,-1,-20,Begin 1,0,0,1
0.00142749,0.0003843988,-0.06406676,-0.01084639,0.8072203,0.0002783553,6316,7.899993,0,-1,-20,Begin 1,0,0,1
0.001459757,0.0003997177,-0.06416241,-0.01091275,0.8072324,0.0002658012,6317,7.919993,0,-1,-20,Begin 1,0,0,1
0.001571494,0.000394453,-0.0644287,-0.01098788,0.807263,0.0001900793,6319,7.939993,0,-1,-20,Begin 1,0,0,1
0.001612794,0.0004059123,-0.06445331,-0.01097795,0.8072544,0.0001425215,6320,7.959993,0,-1,-20,Begin 1,0,0,1
0.001604009,0.0004351829,-0.06435217,-0.01091753,0.807263,0.0001125769,6321,7.979993,0,-1,-20,Begin 1,0,0,1
0.00158813,0.0004620843,-0.0642333,-0.01086159,0.8072695,8.978009E-05,6322,7.999993,0,-1,-20,Begin 1,0,0,1
0.001594101,0.0004760761,-0.06399947,-0.01077262,0.8072758,7.07431E-05,6324,8.019994,0,-1,-20,Begin 1,0,0,1
0.001592956,0.0004679085,-0.0640056,-0.01079553,0.8072885,5.853128E-05,6325,8.039994,0,-1,-20,Begin 1,0,0,1
0.001668219,0.0004756925,-0.06415046,-0.01086109,0.8072847,1.789006E-05,6326,8.059995,0,-1,-20,Begin 1,0,0,1
0.001730451,0.000459214,-0.06430222,-0.01089526,0.8072876,-1.607877E-07,6327,8.079995,0,-1,-20,Begin 1,0,0,1
0.0017223,0.0005045566,-0.06437721,-0.01091752,0.8072901,-2.257978E-05,6328,8.099996,0,-1,-20,Begin 1,0,0,1
0.00176174,0.0004787483,-0.0643864,-0.01092748,0.8072777,-3.091101E-05,6329,8.119996,0,-1,-20,Begin 1,0,0,1
0.001744723,0.0004817066,-0.06435321,-0.01090863,0.8072693,-2.66198E-05,6330,8.139997,0,-1,-20,Begin 1,0,0,1
0.001718979,0.0004919168,-0.06420568,-0.01087282,0.8072673,-2.462066E-05,6331,8.159997,0,-1,-20,Begin 1,0,0,1
0.001682026,0.0004883726,-0.06410599,-0.01084415,0.8072617,-5.090863E-05,6333,8.179997,0,-1,-20,Begin 1,0,0,1
0.001677724,0.0005102619,-0.06406135,-0.01085069,0.8072618,-6.862203E-05,6334,8.199998,0,-1,-20,Begin 1,0,0,1
0.001657412,0.0004636602,-0.06410185,-0.01089898,0.8072652,-0.0001051893,6335,8.219998,0,-1,-20,Begin 1,0,0,1
0.00172357,0.0004943686,-0.06417421,-0.01093732,0.8072615,-0.0001239537,6336,8.239999,0,-1,-20,Begin 1,0,0,1
0.001782188,0.0005094103,-0.06423185,-0.01097589,0.8072684,-0.0001519184,6337,8.259999,0,-1,-20,Begin 1,0,0,1
0.001807081,0.0005182186,-0.06425394,-0.01097416,0.807264,-0.0001707143,6338,8.28,0,-1,-20,Begin 1,0,0,1
0.001808964,0.000510585,-0.0643216,-0.01095779,0.8071806,-0.0001232161,6339,8.3,0,-1,-20,Begin 1,0,0,1
0.001632583,0.0005301294,-0.06431028,-0.01088859,0.8072234,-8.049214E-05,6340,8.320001,0,-1,-20,Begin 1,0,0,1
0.001635458,0.0004615398,-0.06381392,-0.01081011,0.8072692,-7.5925E-05,6341,8.340001,0,-1,-20,Begin 1,0,0,1
0.001487412,0.0004735188,-0.06373261,-0.01081263,0.8071928,-6.804895E-05,6342,8.360002,0,-1,-20,Begin 1,0,0,1
0.001702808,0.0004339179,-0.06409632,-0.01084408,0.8072989,-0.0001700987,6343,8.380002,0,-1,-20,Begin 1,0,0,1
0.001702808,0.0004339179,-0.06409632,-0.01084408,0.8072989,-0.0001700987,6343,8.400002,0,-1,-20,Begin 1,0,0,1
0.001832363,0.0005152548,-0.06413095,-0.01092394,0.8073761,-0.0003394442,6344,8.420003,0,-1,-20,Begin 1,0,0,1
0.00204406,0.0004700259,-0.06449758,-0.01097362,0.8073938,-0.0004216681,6345,8.440003,0,-1,-20,Begin 1,0,0,1
0.002138077,0.000535987,-0.06446538,-0.01098266,0.8074319,-0.000496084,6346,8.460004,0,-1,-20,Begin 1,0,0,1
0.002026686,0.0004785066,-0.06435636,-0.01095542,0.8074138,-0.000501211,6347,8.480004,0,-1,-20,Begin 1,0,0,1
0.00200597,0.0005295212,-0.06432781,-0.01092121,0.8074205,-0.0004643848,6348,8.500005,0,-1,-20,Begin 1,0,0,1
0.001961142,0.000507214,-0.06423251,-0.01088559,0.8074256,-0.0004300996,6349,8.520005,0,-1,-20,Begin 1,0,0,1
0.001904952,0.0004639353,-0.06401377,-0.01087048,0.807418,-0.0004213251,6350,8.540006,0,-1,-20,Begin 1,0,0,1
0.001921295,0.0004522283,-0.06392687,-0.01088925,0.8074077,-0.0004425301,6351,8.560006,0,-1,-20,Begin 1,0,0,1
0.002023543,0.0004548281,-0.06418715,-0.01094303,0.8074295,-0.0005271132,6353,8.580007,0,-1,-20,Begin 1,0,0,1
0.002085003,0.0004994725,-0.06423915,-0.01099149,0.8074523,-0.0005890558,6354,8.600007,0,-1,-20,Begin 1,0,0,1
0.002122181,0.0004826393,-0.06426998,-0.01102467,0.807489,-0.0006216406,6355,8.620008,0,-1,-20,Begin 1,0,0,1
0.002155249,0.0004781472,-0.06435481,-0.01103967,0.8074987,-0.0006293097,6356,8.640008,0,-1,-20,Begin 1,0,0,1
0.002178907,0.0004616725,-0.06427209,-0.01103306,0.8075156,-0.0006172279,6358,8.660008,0,-1,-20,Begin 1,0,0,1
0.002164063,0.0004607123,-0.06416009,-0.01101503,0.8075231,-0.0006136068,6359,8.680009,0,-1,-20,Begin 1,0,0,1
0.002124348,0.000463538,-0.06414713,-0.01099688,0.8075218,-0.0006228245,6360,8.700009,0,-1,-20,Begin 1,0,0,1
0.002125903,0.0004616633,-0.06416711,-0.01098275,0.8075327,-0.0006510207,6362,8.72001,0,-1,-20,Begin 1,0,0,1
0.002095342,0.0004846587,-0.06414717,-0.01097939,0.8075332,-0.0006804367,6363,8.74001,0,-1,-20,Begin 1,0,0,1
0.002103786,0.0004753526,-0.06419678,-0.01098881,0.8075267,-0.000703853,6364,8.760011,0,-1,-20,Begin 1,0,0,1
0.002114741,0.0004561921,-0.06422731,-0.01100604,0.8075299,-0.0007111002,6365,8.780011,0,-1,-20,Begin 1,0,0,1
0.002145885,0.0004412142,-0.06419282,-0.0110208,0.8075183,-0.000722077,6366,8.800012,0,-1,-20,Begin 1,0,0,1
0.00215912,0.0004521593,-0.06416128,-0.01104527,0.8074991,-0.0007434056,6367,8.820012,0,-1,-20,Begin 1,0,0,1
0.002160176,0.0004462415,-0.06418658,-0.01107002,0.8074731,-0.0007771133,6369,8.840013,0,-1,-20,Begin 1,0,0,1
0.002201399,0.0004523777,-0.06415886,-0.01107387,0.8074553,-0.0007978248,6370,8.860013,0,-1,-20,Begin 1,0,0,1
0.002178427,0.0004368444,-0.06414545,-0.01108614,0.8074488,-0.0008127859,6371,8.880013,0,-1,-20,Begin 1,0,0,1
0.00221835,0.0004440766,-0.06416415,-0.01109385,0.8074325,-0.0008149184,6372,8.900014,0,-1,-20,Begin 1,0,0,1
0.002207234,0.0004561669,-0.06413063,-0.01110621,0.8074307,-0.0008236252,6374,8.920014,0,-1,-20,Begin 1,0,0,1
0.002240789,0.0004551065,-0.06413256,-0.01109678,0.8074285,-0.0008278067,6375,8.940015,0,-1,-20,Begin 1,0,0,1
0.002246852,0.0004631949,-0.0641876,-0.01109997,0.8074331,-0.0008762677,6377,8.960015,0,-1,-20,Begin 1,0,0,1
0.002226614,0.0004725561,-0.06419888,-0.01109126,0.807425,-0.0008961454,6378,8.980016,0,-1,-20,Begin 1,0,0,1
0.002251836,0.0004604771,-0.06419936,-0.01106867,0.8074311,-0.000903809,6379,9.000016,0,-1,-20,Begin 1,0,0,1
0.002324955,0.0004712676,-0.0640763,-0.01106121,0.8074683,-0.0009555077,6380,9.020017,0,-1,-20,Begin 1,0,0,1
0.002336709,0.0004910004,-0.06414478,-0.01105245,0.8074586,-0.001006736,6381,9.040017,0,-1,-20,Begin 1,0,0,1
0.002367687,0.0005009805,-0.06428872,-0.01105247,0.8074708,-0.001046143,6382,9.060018,0,-1,-20,Begin 1,0,0,1
0.002397106,0.000472913,-0.06427021,-0.01104742,0.8074662,-0.001064106,6383,9.080018,0,-1,-20,Begin 1,0,0,1
0.002414703,0.0004947098,-0.0641961,-0.01102228,0.8074623,-0.001057423,6384,9.100019,0,-1,-20,Begin 1,0,0,1
0.002404341,0.0004632455,-0.06419745,-0.01100346,0.8074498,-0.001033152,6385,9.120019,0,-1,-20,Begin 1,0,0,1
0.002398868,0.0004557795,-0.06416322,-0.01097919,0.8074533,-0.001029398,6386,9.140019,0,-1,-20,Begin 1,0,0,1
0.002412942,0.0004844241,-0.064141,-0.0109501,0.8074515,-0.001043661,6387,9.16002,0,-1,-20,Begin 1,0,0,1
0.002444741,0.0004511085,-0.06424139,-0.01093261,0.8074614,-0.001060596,6388,9.18002,0,-1,-20,Begin 1,0,0,1
0.002460901,0.0004826107,-0.06426402,-0.01090955,0.807471,-0.001072433,6389,9.200021,0,-1,-20,Begin 1,0,0,1
0.00243316,0.0004778914,-0.06427386,-0.01088874,0.8074684,-0.001068389,6390,9.220021,0,-1,-20,Begin 1,0,0,1
0.002436253,0.0004731012,-0.06423983,-0.01088772,0.8074548,-0.001045777,6392,9.240022,0,-1,-20,Begin 1,0,0,1
0.002429692,0.0004774198,-0.06421617,-0.01088686,0.8074366,-0.001038734,6393,9.260022,0,-1,-20,Begin 1,0,0,1
0.002443489,0.0004723913,-0.0641752,-0.0108799,0.8074253,-0.001040579,6394,9.280023,0,-1,-20,Begin 1,0,0,1
0.002471979,0.0005007164,-0.06420066,-0.0108704,0.8074262,-0.001059105,6396,9.300023,0,-1,-20,Begin 1,0,0,1
0.002462972,0.0004998163,-0.06420179,-0.01086513,0.8074279,-0.001078145,6398,9.320024,0,-1,-20,Begin 1,0,0,1
0.002494016,0.0005128495,-0.06420133,-0.01084905,0.8074194,-0.001086476,6399,9.340024,0,-1,-20,Begin 1,0,0,1
0.002489583,0.0004833075,-0.0641825,-0.01082727,0.8074183,-0.001086112,6400,9.360024,0,-1,-20,Begin 1,0,0,1
0.002524068,0.0004877639,-0.06416374,-0.01082285,0.8074059,-0.001081737,6401,9.380025,0,-1,-20,Begin 1,0,0,1
0.002521242,0.00047884,-0.06416091,-0.0108234,0.8074027,-0.001089138,6402,9.400025,0,-1,-20,Begin 1,0,0,1
0.002556314,0.000486727,-0.06416956,-0.01084088,0.8074014,-0.001105666,6404,9.420026,0,-1,-20,Begin 1,0,0,1
0.002547501,0.0004933416,-0.06415748,-0.01083774,0.8074117,-0.001109406,6405,9.440026,0,-1,-20,Begin 1,0,0,1
0.002575336,0.0004749732,-0.06415783,-0.01084829,0.8074146,-0.001123853,6407,9.460027,0,-1,-20,Begin 1,0,0,1
0.002588285,0.0004648494,-0.06412413,-0.01083815,0.8074219,-0.001119751,6408,9.480027,0,-1,-20,Begin 1,0,0,1
0.002587189,0.0004665151,-0.06414581,-0.01083395,0.8074214,-0.001130883,6410,9.500028,0,-1,-20,Begin 1,0,0,1
0.002608644,0.0004450475,-0.06414779,-0.01083968,0.8074206,-0.001139356,6411,9.520028,0,-1,-20,Begin 1,0,0,1
0.002655499,0.0003984809,-0.06420027,-0.0108438,0.8074229,-0.001145111,6412,9.540029,0,-1,-20,Begin 1,0,0,1
0.002598695,0.0004192774,-0.0641977,-0.01083947,0.8074359,-0.001154396,6413,9.560029,0,-1,-20,Begin 1,0,0,1
0.002666969,0.0004105838,-0.0642046,-0.01084246,0.8074334,-0.001151275,6414,9.580029,0,-1,-20,Begin 1,0,0,1
0.002675638,0.0003884349,-0.06419209,-0.01083831,0.8074424,-0.001132086,6415,9.60003,0,-1,-20,Begin 1,0,0,1
0.002691733,0.0003732975,-0.06416491,-0.01084528,0.8074526,-0.00112013,6416,9.62003,0,-1,-20,Begin 1,0,0,1
0.002720601,0.0003652633,-0.06417415,-0.01086231,0.8074741,-0.00112606,6417,9.640031,0,-1,-20,Begin 1,0,0,1
0.002713388,0.0003786725,-0.06420407,-0.01086624,0.8074847,-0.001140886,6418,9.660031,0,-1,-20,Begin 1,0,0,1
0.002733167,0.0003474515,-0.06417341,-0.01087991,0.8074853,-0.00114248,6419,9.680032,0,-1,-20,Begin 1,0,0,1
0.002702796,0.0003654996,-0.06417605,-0.01088902,0.8074901,-0.001141302,6420,9.700032,0,-1,-20,Begin 1,0,0,1
0.002753474,0.000371249,-0.06416286,-0.01089707,0.807482,-0.00113858,6421,9.720033,0,-1,-20,Begin 1,0,0,1
0.002732317,0.000373805,-0.06415629,-0.01090416,0.8074725,-0.001151441,6422,9.740033,0,-1,-20,Begin 1,0,0,1
0.002734039,0.0003660023,-0.06413687,-0.01090992,0.8074592,-0.001167213,6423,9.760034,0,-1,-20,Begin 1,0,0,1
0.002755109,0.0003786705,-0.06413206,-0.01092769,0.8074442,-0.00119156,6424,9.780034,0,-1,-20,Begin 1,0,0,1
0.002791352,0.0003606883,-0.06414058,-0.01095175,0.8074155,-0.001212128,6425,9.800035,0,-1,-20,Begin 1,0,0,1
0.002812775,0.0003676561,-0.06414975,-0.0109252,0.8073977,-0.001200316,6427,9.820035,0,-1,-20,Begin 1,0,0,1
0.002758341,0.0003943849,-0.06415507,-0.01090968,0.8073903,-0.001206037,6428,9.840035,0,-1,-20,Begin 1,0,0,1
0.002773879,0.000413051,-0.06414757,-0.01089736,0.8073772,-0.001206607,6429,9.860036,0,-1,-20,Begin 1,0,0,1
0.002803166,0.0004168419,-0.06413989,-0.01088158,0.8073698,-0.001199133,6430,9.880036,0,-1,-20,Begin 1,0,0,1
0.002793775,0.0004415517,-0.06415442,-0.01089052,0.8073648,-0.001203596,6431,9.900037,0,-1,-20,Begin 1,0,0,1
0.002801033,0.0004342274,-0.06410826,-0.0109126,0.8073633,-0.001209123,6432,9.920037,0,-1,-20,Begin 1,0,0,1
0.002789108,0.0004358319,-0.06410289,-0.01092179,0.8073695,-0.001220006,6433,9.940038,0,-1,-20,Begin 1,0,0,1
0.002814864,0.0004066264,-0.06409189,-0.01092395,0.8073725,-0.001230474,6434,9.960038,0,-1,-20,Begin 1,0,0,1
0.002820576,0.000404439,-0.06407269,-0.01092777,0.8073717,-0.001241286,6435,9.980039,0,-1,-20,Begin 1,0,0,1
0.002835044,0.0004209813,-0.06409068,-0.01092255,0.8073648,-0.001254602,6436,10.00004,0,-1,-20,Begin 1,0,0,1
